livres,miss,comte,duc,oncle,tu,prince,roi,capitaine,abbé,lady,docteur,comtesse,princesse,ça,chevalier,nefs,sir,marquis,roubles,château,empereur,madame,monsieur,major,blaireau,écria,juif,tante,épée,malgaches,baron,sire,curé,matador,mademoiselle,colonel,lord,corinthien,très,prieur,vous,siam,argiens,fus,fritz,templier,assemblée,milles,évêque,mère,armée,londres,pocket,couvent,anglais,reine,officiers,navire,déroute,hobby,régiment,gouverneur,troupes,majesté,nègres,angleterre,maire,russe,dine,frère,ministre,colonelle,président,avais,moine,professeur,mari,sergent,soldats,lieutenant,serge,prêtre,général,francs,thé,napoléon,connétable,cavaliers,milord,monseigneur,paris,vaisseau,maman,chapitre,père,fis,nation,bourgogne,avait,as,dollars,guerre,airain,cheval,peuple,chaloupe,rosalie,saint,duchesse,sud,berlin,fille,messire,camp,écossais,dieux,indiens,toi,officier,reprit,inspecteur,équipage,maison,voiture,rue,ambassadeur,avocat,ingénieur,esclaves,village,français,rivage,cousine,papa,vieillard,messieurs,mit,gentilhomme,cousin,regarda,charlot,cour,boum,bretons,expérimentale,vidame,rivière,détective,bute,salon
insurge_3 - valles,0.0,0.0,1.6409852475426246e-05,0.0,0.0010174108534764272,3.281970495085249e-05,3.281970495085249e-05,0.00018050837722968872,3.281970495085249e-05,0.0,0.00011486896732798372,0.0,0.0,0.001608165542591772,0.0,0.0,0.0,0.0,0.0,1.6409852475426246e-05,8.204926237713122e-05,3.281970495085249e-05,0.00044306601683650863,0.0,0.0,0.0,4.922955742627874e-05,0.0,0.00016409852475426245,0.0,0.0,0.0,1.6409852475426246e-05,0.0,0.0,0.00013127881980340997,0.0,0.0,0.00016409852475426245,0.0,0.006859318334728171,0.0,0.0,6.563940990170499e-05,0.0,0.0,8.204926237713122e-05,0.0,0.0,9.845911485255748e-05,0.0002461477871313937,1.6409852475426246e-05,0.0,3.281970495085249e-05,0.0,0.0,0.00022973793465596744,3.281970495085249e-05,1.6409852475426246e-05,0.0,0.00013127881980340997,1.6409852475426246e-05,1.6409852475426246e-05,1.6409852475426246e-05,0.0,0.0,0.0002953773445576724,0.0,0.0,0.00018050837722968872,8.204926237713122e-05,0.0,0.00013127881980340997,0.0009189517386238697,0.0,8.204926237713122e-05,6.563940990170499e-05,0.0001476886722788362,0.00036101675445937743,9.845911485255748e-05,1.6409852475426246e-05,0.00011486896732798372,0.00013127881980340997,0.0004266561643610824,1.6409852475426246e-05,0.00013127881980340997,0.0,3.281970495085249e-05,0.0,0.0,0.000935361591099296,0.0,1.6409852475426246e-05,1.6409852475426246e-05,0.0005415251316890661,0.0,1.6409852475426246e-05,3.281970495085249e-05,0.001673804952493477,0.00031178719703309866,0.0,0.0003938364594102299,0.0,0.00019691822970511496,0.0011650995257552635,0.0,0.0,3.281970495085249e-05,0.0,0.0,3.281970495085249e-05,0.00016409852475426245,0.0,0.0002133280821805412,0.0,3.281970495085249e-05,0.0,0.0002461477871313937,0.0002133280821805412,0.0,1.6409852475426246e-05,0.0,0.0003281970495085249,0.00013127881980340997,0.000935361591099296,0.0,6.563940990170499e-05,0.0,0.0,6.563940990170499e-05,3.281970495085249e-05,0.0,0.0,6.563940990170499e-05,9.845911485255748e-05,0.00019691822970511496,0.0,1.6409852475426246e-05,0.0,0.0,0.0,0.0002461477871313937,0.0,1.6409852475426246e-05,0.0,0.0,9.845911485255748e-05,0.0,0.0,3.281970495085249e-05
cent_ans_apres_ou_l_an_2000 - bellamy,1.572129291912967e-05,0.0,0.0,0.0,0.00015721292919129669,0.0,0.0,3.144258583825934e-05,0.0,0.0,0.0023581939378694503,0.0,0.0,1.572129291912967e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.572129291912967e-05,3.144258583825934e-05,0.0007546220601182241,0.0,0.0,9.432775751477802e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002043768079486857,4.716387875738901e-05,0.0,0.0,0.0011633756760155956,0.0,0.01136649478053075,0.0,0.0,0.00023581939378694504,0.0,0.0,0.0,4.716387875738901e-05,0.0,7.860646459564834e-05,0.0008961136963903911,1.572129291912967e-05,0.0,0.0,3.144258583825934e-05,1.572129291912967e-05,9.432775751477802e-05,1.572129291912967e-05,0.0,0.0,3.144258583825934e-05,0.0,0.0,0.0,0.0,7.860646459564834e-05,0.0,0.0,0.0,6.288517167651868e-05,0.0,0.0,0.00022009810086781538,0.0016350144635894855,0.0,3.144258583825934e-05,7.860646459564834e-05,1.572129291912967e-05,7.860646459564834e-05,3.144258583825934e-05,0.0,0.0,0.0005974091309269274,1.572129291912967e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.572129291912967e-05,0.0,4.716387875738901e-05,0.0,0.00044019620173563076,0.00011004905043390769,0.0015878505848320966,0.0,0.0027355049679285625,1.572129291912967e-05,9.432775751477802e-05,0.0002043768079486857,1.572129291912967e-05,1.572129291912967e-05,0.00025154068670607473,0.0,0.0,0.0,0.0,1.572129291912967e-05,0.0,0.00025154068670607473,0.0,0.0,0.0,0.0,0.0,3.144258583825934e-05,7.860646459564834e-05,0.00022009810086781538,1.572129291912967e-05,0.0,0.0007074581813608351,4.716387875738901e-05,0.00018865551502955603,0.0,0.0,0.0,1.572129291912967e-05,0.0,1.572129291912967e-05,0.0,0.0,3.144258583825934e-05,0.0,3.144258583825934e-05,7.860646459564834e-05,0.0,0.0,1.572129291912967e-05,0.0,4.716387875738901e-05,0.0,0.0,0.0,0.0,4.716387875738901e-05,0.0,0.0,3.144258583825934e-05
ma_tante_giron - bazin,0.0,0.00027815766903873344,4.6359611506455574e-05,0.0006258547553371503,0.0024106997983356897,2.3179805753227787e-05,6.953941725968336e-05,4.6359611506455574e-05,0.0006722143668436058,0.0,0.0,0.0,2.3179805753227787e-05,0.000764933589856517,0.0001854384460258223,0.0,0.0,2.3179805753227787e-05,0.0,0.00032451728054518905,4.6359611506455574e-05,0.0017616652372453119,0.0018312046545049952,0.0,0.0,0.00027815766903873344,0.0,0.0034769708629841683,0.0,0.0,0.0015530469854662617,9.271922301291115e-05,0.0015994065969727174,0.0,0.0031524535824389794,0.0,0.0,0.0,0.0012980691221807562,0.0,0.008993764632252382,0.0,0.0,0.0,0.0,0.0,2.3179805753227787e-05,0.0,2.3179805753227787e-05,0.0006953941725968336,9.271922301291115e-05,0.0,0.0,0.0002086182517790501,0.0,4.6359611506455574e-05,2.3179805753227787e-05,2.3179805753227787e-05,0.0,0.0,2.3179805753227787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048677592081778357,0.0,0.0,4.6359611506455574e-05,0.00025497786328550567,0.0,2.3179805753227787e-05,4.6359611506455574e-05,0.0,9.271922301291115e-05,2.3179805753227787e-05,2.3179805753227787e-05,9.271922301291115e-05,4.6359611506455574e-05,0.0002086182517790501,0.0,2.3179805753227787e-05,0.0,0.0,0.0,4.6359611506455574e-05,0.00046359611506455574,6.953941725968336e-05,2.3179805753227787e-05,2.3179805753227787e-05,0.0020630027120372733,0.0,0.0,0.0,0.006838042697202198,0.00023179805753227787,0.0,6.953941725968336e-05,0.0,0.0006026749495839224,4.6359611506455574e-05,0.0,0.00027815766903873344,6.953941725968336e-05,0.0,2.3179805753227787e-05,0.0,0.0020166431005308174,0.0,0.0,0.0,0.0,0.0,0.00044041630931132797,2.3179805753227787e-05,0.0003476970862984168,0.0,0.0,0.0006026749495839224,0.00011589902876613894,9.271922301291115e-05,0.0,0.0,0.0,0.0,9.271922301291115e-05,2.3179805753227787e-05,2.3179805753227787e-05,0.0,0.0,6.953941725968336e-05,4.6359611506455574e-05,0.0005794951438306947,0.00016225864027259452,0.0,0.00032451728054518905,0.0,0.0003940566978048724,0.0,0.0,0.0,0.0,0.0003708768920516446,0.0,0.0,0.00025497786328550567
ile_aux_trente_cercueils - leblanc,0.0,1.2924739243385764e-05,0.0,0.0,0.005428390482222021,0.00012924739243385766,0.00029726900259787256,0.00015509687092062917,6.462369621692883e-05,0.0,0.0,1.2924739243385764e-05,0.0,0.000995204921740704,0.0,0.0,0.0,0.0,0.0,2.584947848677153e-05,0.0,0.0005557637874655879,0.00011632265319047189,0.0,0.0,0.00033604322032802986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924739243385764e-05,0.0,0.0,0.0,0.0007367101368729885,0.0,0.007457574543433586,0.0,0.0,5.169895697354306e-05,0.0,0.0,0.0,1.2924739243385764e-05,1.2924739243385764e-05,0.0009176564862803893,0.0,0.0,0.0,9.047317470370036e-05,0.0,5.169895697354306e-05,2.584947848677153e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.584947848677153e-05,1.2924739243385764e-05,0.0,1.2924739243385764e-05,0.0,0.0,0.000219720567137558,0.0,0.0,0.0,0.00034896795957141565,1.2924739243385764e-05,0.00012924739243385766,0.00015509687092062917,0.0,1.2924739243385764e-05,0.0,0.0,6.462369621692883e-05,0.0,0.00011632265319047189,0.0,0.0,0.0,0.0,0.0,0.0,0.00010339791394708612,0.0,0.0010339791394708613,0.00046529061276188755,0.00109860283568779,1.2924739243385764e-05,0.0,0.0,0.005428390482222021,0.00109860283568779,0.0,0.00027141952411110105,1.2924739243385764e-05,2.584947848677153e-05,0.0,0.0,0.0,2.584947848677153e-05,0.0,0.0,0.0,0.00032311848108464413,0.0,5.169895697354306e-05,0.0,0.00020679582789417223,0.0,0.001202000749634876,1.2924739243385764e-05,0.0005040648304920448,0.0,0.0,0.00023264530638094377,6.462369621692883e-05,0.0,0.0,0.0,0.0,0.0,0.00027141952411110105,1.2924739243385764e-05,2.584947848677153e-05,0.0,6.462369621692883e-05,0.00033604322032802986,6.462369621692883e-05,0.0002584947848677153,3.8774217730157293e-05,0.0,0.000219720567137558,0.0,3.8774217730157293e-05,0.0,1.2924739243385764e-05,0.0,0.0,0.0,0.0,0.0,3.8774217730157293e-05
le_livre_de_la_jungle - kipling,0.0,0.0,0.0,0.0,0.002291920464165514,2.0647932109599223e-05,0.000185831388986393,8.259172843839689e-05,0.0,0.0,6.194379632879768e-05,0.0,0.0,0.00022712725320559146,0.0,0.0,0.0,0.0,0.0,4.1295864219198446e-05,2.0647932109599223e-05,0.0,0.0,4.1295864219198446e-05,2.0647932109599223e-05,4.1295864219198446e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1295864219198446e-05,0.0,0.0,0.001569242840329541,0.0,0.004501249199892631,0.0,0.0,4.1295864219198446e-05,0.0,0.0,0.00014453552476719457,0.0004336065743015837,0.0,0.0012801717907951519,2.0647932109599223e-05,0.0,0.0,0.0,6.194379632879768e-05,6.194379632879768e-05,0.0,0.00010323966054799612,0.0,0.0,2.0647932109599223e-05,0.0,8.259172843839689e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0010117486733703619,0.0,0.0,0.0,0.00022712725320559146,0.0,0.0,0.00016518345687679378,2.0647932109599223e-05,4.1295864219198446e-05,0.0,0.0,0.00028907104953438913,6.194379632879768e-05,0.0,2.0647932109599223e-05,0.0,0.0,2.0647932109599223e-05,0.0,8.259172843839689e-05,0.0,0.0,0.0,0.0,0.0012388759265759535,0.0,0.0,0.0,0.003695979847618261,0.0005161983027399806,0.0,0.00020647932109599224,0.0,0.0008672131486031673,0.0012595238586855526,0.0,0.0,2.0647932109599223e-05,0.0,0.000185831388986393,0.0,0.0,0.0,0.0005574941669591791,0.0,0.00012388759265759535,0.0,0.0008672131486031673,6.194379632879768e-05,0.000185831388986393,0.0,0.0,0.0004336065743015837,0.0,6.194379632879768e-05,0.0,0.0,0.0,0.0,0.0006607338275071751,0.0,0.00012388759265759535,0.0,0.0,0.0,8.259172843839689e-05,0.0006607338275071751,0.0,2.0647932109599223e-05,0.00028907104953438913,0.0,2.0647932109599223e-05,2.0647932109599223e-05,0.0,0.0,0.0,0.000185831388986393,0.0,0.0,0.0
contes - sade,0.0,0.0013802854834365742,1.6832749798007002e-05,0.00011782924858604902,0.0011277942364664691,8.4163748990035e-05,8.4163748990035e-05,6.733099919202801e-05,0.00021882574737409102,0.0,0.00015149474818206303,0.0,3.3665499596014004e-05,0.00023565849717209803,1.6832749798007002e-05,0.0,0.0,0.001296121734446539,0.0,0.0007743064907083221,0.0,0.0009426339886883921,0.0029120657150552114,0.0,0.0,0.00013466199838405601,0.0,0.00018516024777807702,1.6832749798007002e-05,0.0,0.0006059789927282521,8.4163748990035e-05,3.3665499596014004e-05,0.0,0.0007574737409103151,0.00016832749798007,0.0,0.0,0.0012624562348505252,0.0,0.015654457312146514,0.0,0.0,0.00010099649878804202,0.0,0.0,8.4163748990035e-05,0.0,0.00015149474818206303,0.0005891462429302451,3.3665499596014004e-05,0.0,0.0,8.4163748990035e-05,0.0,3.3665499596014004e-05,1.6832749798007002e-05,0.0,0.0,0.0,8.4163748990035e-05,6.733099919202801e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006059789927282521,6.733099919202801e-05,0.0,0.0029288984648532185,0.00026932399676811203,0.00010099649878804202,0.0,0.0010604632372744412,0.0,0.0,6.733099919202801e-05,0.0,0.00016832749798007,5.049824939402101e-05,0.0,0.0,0.0,1.6832749798007002e-05,1.6832749798007002e-05,0.0,0.00021882574737409102,0.0007911392405063291,0.0,0.00011782924858604902,0.0,0.0009931322380824132,1.6832749798007002e-05,3.3665499596014004e-05,3.3665499596014004e-05,0.0039220307029356315,0.00015149474818206303,0.0,1.6832749798007002e-05,0.0,0.00010099649878804202,0.00010099649878804202,0.0,0.0,8.4163748990035e-05,0.0,0.0,0.0,0.001245623485052518,0.0,0.0,0.0,6.733099919202801e-05,0.0,0.00020199299757608404,3.3665499596014004e-05,0.00020199299757608404,0.0,3.3665499596014004e-05,0.0010941287368704553,0.00015149474818206303,0.00016832749798007,0.00011782924858604902,1.6832749798007002e-05,0.0,3.3665499596014004e-05,1.6832749798007002e-05,6.733099919202801e-05,1.6832749798007002e-05,0.00018516024777807702,1.6832749798007002e-05,0.0,8.4163748990035e-05,0.00016832749798007,0.00023565849717209803,0.00013466199838405601,0.0,0.0,0.00033665499596014,0.0,0.0,0.0,0.0,1.6832749798007002e-05,0.0,0.0,8.4163748990035e-05
affaire_blaireau - allais,0.0,0.0,0.0,3.61794500723589e-05,0.001121562952243126,0.0,3.61794500723589e-05,0.0,0.0,0.0,3.61794500723589e-05,0.0,0.0,0.0031837916063675834,0.0,0.0,0.0,0.0,0.0,7.23589001447178e-05,0.0,0.000361794500723589,0.008393632416787264,0.0,0.01186685962373372,0.0006150506512301013,0.0,0.0001085383502170767,0.0,0.0,0.00426917510853835,0.0,0.0,0.0,0.0015557163531114326,0.0,0.0,0.0,0.0015918958031837917,0.0,0.022178002894356005,0.0,0.0,0.0,0.0,0.0,3.61794500723589e-05,0.0,0.0,3.61794500723589e-05,0.0,0.0,0.0,0.0,0.0002170767004341534,3.61794500723589e-05,0.0,0.0,0.0,0.0,7.23589001447178e-05,0.0,0.0,0.0,0.0,7.23589001447178e-05,0.002243125904486252,0.0,0.0,0.0001085383502170767,7.23589001447178e-05,0.0,0.001121562952243126,0.0001808972503617945,0.0,0.0007597684515195369,0.0001085383502170767,0.0,0.0,3.61794500723589e-05,0.0,0.0,3.61794500723589e-05,0.0004703328509406657,0.0,0.0,0.0,0.0,0.0,0.0,0.0007959479015918958,0.0,0.0,0.0001085383502170767,3.61794500723589e-05,0.0,7.23589001447178e-05,3.61794500723589e-05,0.002496382054992764,7.23589001447178e-05,0.0,3.61794500723589e-05,0.0,0.0,0.0,0.0,0.0,7.23589001447178e-05,3.61794500723589e-05,0.0,0.0,0.0005065123010130246,0.0,3.61794500723589e-05,0.0,0.0,0.0,0.000361794500723589,3.61794500723589e-05,0.0001808972503617945,0.0009406657018813314,0.0,7.23589001447178e-05,3.61794500723589e-05,0.0002170767004341534,0.0001085383502170767,0.0012301013024602027,0.0,0.0,0.0,7.23589001447178e-05,0.0,0.0001447178002894356,0.0001085383502170767,0.0,0.001085383502170767,0.0002170767004341534,0.0001085383502170767,0.0001085383502170767,3.61794500723589e-05,0.0,3.61794500723589e-05,0.0,0.0,0.0,0.0,3.61794500723589e-05,0.0,0.0,0.0
napoleon_le_petit - hugo,0.0,0.00010764262648008612,0.00021528525296017224,0.0,0.00010764262648008612,0.00032292787944025834,0.00010764262648008612,0.0,0.0,0.0,0.0,0.0,0.0,0.00010764262648008612,0.00010764262648008612,0.0,0.0,0.0,0.0,0.0,0.00032292787944025834,0.0,0.00010764262648008612,0.0,0.0,0.0,0.00021528525296017224,0.0,0.00021528525296017224,0.0,0.0,0.0,0.0,0.0,0.0,0.00021528525296017224,0.0,0.0,0.0,0.0,0.008503767491926804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032292787944025834,0.0004305705059203445,0.0007534983853606028,0.0005382131324004305,0.0,0.0,0.00021528525296017224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010764262648008612,0.0,0.00021528525296017224,0.0,0.0,0.0,0.00021528525296017224,0.00032292787944025834,0.0,0.0,0.0,0.0,0.0,0.00010764262648008612,0.0,0.00032292787944025834,0.0,0.0,0.00021528525296017224,0.000861141011840689,0.00021528525296017224,0.0,0.00032292787944025834,0.0,0.0,0.0,0.00010764262648008612,0.001076426264800861,0.0,0.0,0.0,0.00032292787944025834,0.0,0.0005382131324004305,0.00010764262648008612,0.0032292787944025836,0.00021528525296017224,0.0,0.0004305705059203445,0.00010764262648008612,0.00010764262648008612,0.003121636167922497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032292787944025834,0.0,0.0,0.0,0.0,0.00010764262648008612,0.00021528525296017224,0.0006458557588805167,0.00021528525296017224,0.0,0.0,0.00010764262648008612,0.0,0.0005382131324004305,0.0,0.0,0.0,0.00021528525296017224,0.0,0.0,0.0,0.0,0.0,0.0,0.00010764262648008612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verne_voyage_centre_terre_illustre,0.0,1.61788736268181e-05,0.0,0.006746590302383148,0.0015208141209209014,1.61788736268181e-05,6.47154945072724e-05,0.0001456098626413629,0.0,0.0,1.61788736268181e-05,0.0,0.0,9.707324176090861e-05,0.0,0.0,1.61788736268181e-05,0.0,0.0,4.8536620880454306e-05,0.0,0.0,0.00019414648352181722,0.0,0.0,0.0005015450824313612,1.61788736268181e-05,0.0,0.0,0.0,4.8536620880454306e-05,0.0,0.0,0.0,1.61788736268181e-05,0.0,0.0,0.0,0.0005824394505654516,0.0,0.0010678056593699946,0.0,0.0,0.0002912197252827258,0.0,0.0,0.0,0.000161788736268181,3.23577472536362e-05,6.47154945072724e-05,4.8536620880454306e-05,1.61788736268181e-05,0.0,0.0,0.0001294309890145448,0.0,0.0,9.707324176090861e-05,0.0,0.0,0.0,0.00011325211538772671,0.0,0.0,0.0,6.47154945072724e-05,4.8536620880454306e-05,0.0,0.0,0.0,1.61788736268181e-05,0.0,0.0,0.0009869112912359041,0.0,0.002863660631946804,0.0,0.0,0.0,0.0,0.0,0.0,8.08943681340905e-05,0.0,1.61788736268181e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.61788736268181e-05,0.0,1.61788736268181e-05,0.0,0.00019414648352181722,0.0,0.0,0.00221650568687408,0.0001294309890145448,0.0,1.61788736268181e-05,0.0,9.707324176090861e-05,0.0,0.0,0.0,3.23577472536362e-05,0.0,0.00022650423077545342,0.0,0.00011325211538772671,0.0,1.61788736268181e-05,0.0,3.23577472536362e-05,0.0,0.00019414648352181722,1.61788736268181e-05,0.0004044718406704525,0.0,1.61788736268181e-05,0.0005500817033118155,6.47154945072724e-05,0.0001779676098949991,1.61788736268181e-05,0.0,0.0,0.0,1.61788736268181e-05,0.00011325211538772671,0.00042065071429727064,0.0,0.0,0.0,6.47154945072724e-05,0.00021032535714863532,0.0,0.0,8.08943681340905e-05,0.0,1.61788736268181e-05,0.0,0.0,0.0,0.0,1.61788736268181e-05,0.0,0.0,1.61788736268181e-05
stowe_case_oncle_tom - beecher,0.002164448774712332,0.0,0.0,0.000425489930071655,0.0019177879456852855,1.2333041451352318e-05,1.2333041451352318e-05,1.8499562177028477e-05,0.0,0.0,8.633129015946622e-05,0.0,6.166520725676159e-06,0.0009619772332054808,6.166520725676159e-06,0.0,0.0,0.0,0.0,6.166520725676159e-06,0.0,0.00085097986014331,0.0006166520725676158,0.0,0.0,0.0004686555751513881,0.0,0.0007214829249041106,6.166520725676159e-06,0.0,6.166520725676159e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.083260362838079e-05,0.0,0.009527274521169665,0.0,0.0,4.316564507973311e-05,0.0,0.0,8.633129015946622e-05,3.083260362838079e-05,6.166520725676159e-06,0.0013443015181974027,2.4666082902704637e-05,0.0,0.0,1.8499562177028477e-05,4.933216580540927e-05,3.083260362838079e-05,1.8499562177028477e-05,1.8499562177028477e-05,1.2333041451352318e-05,0.0,6.166520725676159e-06,0.0,0.0,6.166520725676159e-06,0.00040699036789462647,5.549868653108543e-05,0.0,0.0,0.0,0.0001356634559648755,6.166520725676158e-05,0.0,0.0,0.00043165645079733115,0.0,1.8499562177028477e-05,0.00046248905442571194,0.0,0.0,0.0,0.0,6.166520725676159e-06,0.00011716389378784703,0.0,4.933216580540927e-05,0.0,0.0,2.4666082902704637e-05,6.166520725676159e-06,0.0,3.083260362838079e-05,1.2333041451352318e-05,0.00027749343265542713,3.083260362838079e-05,0.0007584820492581675,3.083260362838079e-05,8.016476943379007e-05,0.0,0.0038232428499192185,0.0003083260362838079,0.0003329921191865126,1.2333041451352318e-05,0.0,0.00038232428499192185,6.783172798243775e-05,0.0,0.0,0.00012949693523919934,0.0,0.00032682559846083643,0.0,0.0009064785466743954,0.0,6.166520725676159e-06,0.0,0.0,6.166520725676159e-06,0.0007214829249041106,0.0,0.0011716389378784702,0.0,1.2333041451352318e-05,0.0007399824870811391,0.00023432778757569405,3.6999124354056955e-05,0.0,6.166520725676159e-06,6.166520725676159e-06,0.0007399824870811391,8.633129015946622e-05,6.166520725676158e-05,3.6999124354056955e-05,0.000425489930071655,0.000388490805717598,5.549868653108543e-05,4.316564507973311e-05,0.0003638247228148934,9.866433161081855e-05,9.866433161081855e-05,0.00032682559846083643,0.0,0.0001048308523364947,0.0,0.0,0.0,0.0,0.00024666082902704634,0.0,0.0,0.0002836599533811033
etrange_defaite - bloch,0.0,1.600665877004834e-05,1.600665877004834e-05,0.0,9.603995262029004e-05,0.0,8.00332938502417e-05,0.0001920799052405801,0.0,0.0,0.0,0.0,0.0,3.201331754009668e-05,0.0,0.0,0.0,0.0,0.0,8.00332938502417e-05,0.0,0.0,6.402663508019336e-05,0.0,0.0,0.0,4.801997631014502e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.402663508019336e-05,0.00011204661139033839,0.0,0.0009764061849729487,0.0,0.0009764061849729487,0.0,0.0,9.603995262029004e-05,0.0,0.0,1.600665877004834e-05,0.0,0.0,1.600665877004834e-05,0.002320965521657009,3.201331754009668e-05,0.0,0.0,0.00020808656401062842,1.600665877004834e-05,0.0008323462560425137,3.201331754009668e-05,1.600665877004834e-05,1.600665877004834e-05,6.402663508019336e-05,0.0,0.0003841598104811602,0.0,0.0,0.00020808656401062842,0.0,0.0,0.0,0.0,0.00014405992893043505,0.0,3.201331754009668e-05,0.0004801997631014502,1.600665877004834e-05,0.00014405992893043505,0.0,3.201331754009668e-05,0.0002881198578608701,4.801997631014502e-05,0.0,0.0,0.001648685853314979,0.0,3.201331754009668e-05,4.801997631014502e-05,0.0,0.0,0.0,0.0,0.0001600665877004834,0.0,0.0,3.201331754009668e-05,8.00332938502417e-05,4.801997631014502e-05,0.0005922463744917885,0.0,0.003153311777699523,1.600665877004834e-05,0.0,0.002016839005026091,0.0,0.0,0.000752312962192272,0.0,0.0,3.201331754009668e-05,0.0,0.0001920799052405801,1.600665877004834e-05,1.600665877004834e-05,0.0,8.00332938502417e-05,0.0,3.201331754009668e-05,0.0,0.0,0.0006722796683420303,3.201331754009668e-05,0.0,0.0,0.00011204661139033839,0.00012805327016038673,0.00014405992893043505,1.600665877004834e-05,0.0,1.600665877004834e-05,1.600665877004834e-05,9.603995262029004e-05,0.0010724461375932388,1.600665877004834e-05,0.0,0.0,0.0,8.00332938502417e-05,1.600665877004834e-05,1.600665877004834e-05,1.600665877004834e-05,0.0,0.0,3.201331754009668e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
un_blesse - badin,0.0,0.0,0.0,0.0,0.002211341020375928,0.0,0.0,0.0,0.0,0.0,0.003317011530563892,0.0,0.0,0.00078976465013426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078976465013426,0.000315905860053704,0.0,0.0,0.000315905860053704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000947717580161112,0.0,0.0,0.0,0.000315905860053704,0.0,0.003474964460590744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005212446690886116,0.0,0.0,0.0,0.0,0.0,0.000157952930026852,0.000157952930026852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000157952930026852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000157952930026852,0.0,0.0,0.0,0.000631811720107408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000473858790080556,0.0,0.000631811720107408,0.0,0.000947717580161112,0.0,0.0,0.0,0.009635128731637972,0.000315905860053704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002685199810456484,0.0,0.0,0.0,0.0,0.0,0.000315905860053704,0.000157952930026852,0.000157952930026852,0.0,0.0,0.000631811720107408,0.000631811720107408,0.001263623440214816,0.0,0.0,0.0,0.0,0.000157952930026852,0.0,0.0,0.0,0.0,0.0,0.0,0.000157952930026852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000157952930026852,0.0,0.0,0.000631811720107408
